华视专区,#genre#
MCY-0176独居游子的春节性福餐-舒可芯,https://t21.cdn2020.com/video/m3u8/2023/01/26/91a52352/index.m3u8
MCY-0177双薪加巨屌的加班福利-玥可岚,https://t21.cdn2020.com/video/m3u8/2023/01/27/10759ad0/index.m3u8
MCY-0178刚返乡的表姐就想强上我,https://t21.cdn2020.com/video/m3u8/2023/01/28/3093bdbc/index.m3u8
MCY-0179小姨的新春大红鲍-苏语棠,https://t21.cdn2020.com/video/m3u8/2023/01/24/bf250581/index.m3u8
MCY-0180我和叔叔的新年淫春炮-玥可岚,https://t21.cdn2020.com/video/m3u8/2023/01/31/53a6c5e5/index.m3u8
MCY-0181OL姐姐的色欲丝足服务-玥可岚,https://t21.cdn2020.com/video/m3u8/2023/04/20/da01b50e/index.m3u8
MCY-0182漂亮看护的肉穴治疗-韩棠,https://t21.cdn2020.com/video/m3u8/2023/04/21/f3a1a754/index.m3u8
MCY-0183初闯啦啦队队长密穴-姚宛儿,https://t21.cdn2020.com/video/m3u8/2023/04/24/95d3dde5/index.m3u8
MCY-0184与教练轮奸他的骚妇,https://t21.cdn2020.com/video/m3u8/2023/04/24/da84d455/index.m3u8
MCY-0189我的情人节精喜-徐蕾,https://t21.cdn2020.com/video/m3u8/2023/02/15/015c6446/index.m3u8
MD-0262肛门淫辱白衣NTR-苡若,https://t21.cdn2020.com/video/m3u8/2023/01/19/58cbe84c/index.m3u8
MD-0268巨乳家教内射课程-凌薇,https://t21.cdn2020.com/video/m3u8/2023/03/04/7ac5d1d7/index.m3u8
MD-0269换妻性爱淫元宵-梁佳芯,https://t21.cdn2020.com/video/m3u8/2023/02/07/3682b25a/index.m3u8
MD-0271傲慢的恶女上司-周甯,https://t21.cdn2020.com/video/m3u8/2023/03/09/54ccfd74/index.m3u8
MD-0272极上烂屌救援队-温芮欣,https://t21.cdn2020.com/video/m3u8/2023/02/16/ac508a29/index.m3u8
MD-0273淫浪女仆失职欠教育,https://t21.cdn2020.com/video/m3u8/2023/04/20/6f36b3ef/index.m3u8
MD-0274学生妹遭尾随迷奸,https://t21.cdn2020.com/video/m3u8/2023/04/18/04e9a9cd/index.m3u8
MD-0277街头猎艳单身欲女-艾熙,https://t21.cdn2020.com/video/m3u8/2023/04/02/2992f8a3/index.m3u8
MDS-119你老婆操起来真香,https://t21.cdn2020.com/video/m3u8/2023/01/31/0b404011/index.m3u8
MDX-0258放课后的温腥时光-林嫣,https://t21.cdn2020.com/video/m3u8/2023/04/13/4717d497/index.m3u8
MDX-0259解放老公的偷窃癖-苏念瑾,https://t21.cdn2020.com/video/m3u8/2023/04/14/929bd6b9/index.m3u8
MDX-0260被爸爸操到升天,https://t21.cdn2020.com/video/m3u8/2023/04/20/44aaba5e/index.m3u8
MDX-0261骑上反差黑丝婊-苏念瑾,https://t21.cdn2020.com/video/m3u8/2023/04/24/36af417d/index.m3u8
MKY-TN-003最喜欢爸爸的鸡巴了-周甯,https://t21.cdn2020.com/video/m3u8/2023/01/24/ddfe2f5a/index.m3u8
MM-072新加坡跳蛋高潮-吴梦梦,https://t21.cdn2020.com/video/m3u8/2023/01/27/a4bf6fe5/index.m3u8
MM-073韩国性爱之旅-吴梦梦,https://t21.cdn2020.com/video/m3u8/2023/02/28/12c62d8b/index.m3u8
MM-074洄澜看海之旅-吴梦梦,https://t21.cdn2020.com/video/m3u8/2023/03/09/167d8603/index.m3u8
MM-075一日女友计划-吴梦梦,https://t21.cdn2020.com/video/m3u8/2023/04/14/58f5420a/index.m3u8
MPG-0035相亲艳遇三人行,https://t21.cdn2020.com/video/m3u8/2023/03/23/9578f833/index.m3u8
MPG-0036美女遭屌丝下药迷奸,https://t21.cdn2020.com/video/m3u8/2023/03/24/3c4ccbcd/index.m3u8
MPG-0037两兄弟轮操失恋小姑-徐蕾,https://t21.cdn2020.com/video/m3u8/2023/03/27/d4a75e10/index.m3u8
MPG-0038美乳姪女勾搭上亲叔-白靖寒,https://t21.cdn2020.com/video/m3u8/2023/03/29/c19f9a6a/index.m3u8
MPG-0039处男约炮瀑乳女老师,https://t21.cdn2020.com/video/m3u8/2023/03/31/9428f5d1/index.m3u8
MPG-0040强爆性感巨乳老师-玥可岚,https://t21.cdn2020.com/video/m3u8/2023/04/02/766c18e1/index.m3u8
MPG-0041新婚换妻之夜-南芊允 沈娜娜,https://t21.cdn2020.com/video/m3u8/2023/04/06/8d59b8c8/index.m3u8
MPG-0042真实兄弟3P乱伦,https://t21.cdn2020.com/video/m3u8/2023/04/07/b3141c17/index.m3u8
MPG-0043新人入职潜规则-雪千夏 宋南伊,https://t21.cdn2020.com/video/m3u8/2023/04/07/86986ee4/index.m3u8
MPG-0044第一次献给骚货女仆-沈娜娜,https://t21.cdn2020.com/video/m3u8/2023/04/11/19e83518/index.m3u8
MPG-0045我的精厕妹妹-管明美,https://t21.cdn2020.com/video/m3u8/2023/04/13/6a509b2d/index.m3u8
MPG-0046巨乳领导遭师傅侵犯-凌薇,https://t21.cdn2020.com/video/m3u8/2023/04/14/f6ccae2e/index.m3u8
MPG-0047清纯姪女竟兼职做鸡-白沛瑶,https://t21.cdn2020.com/video/m3u8/2023/04/18/d1dfb18b/index.m3u8
MPG-0049清纯姪女的淫荡反差-周甯,https://t21.cdn2020.com/video/m3u8/2023/04/20/bf245bad/index.m3u8
MPG-0050偷偷操上表哥媳妇-韩棠,https://t21.cdn2020.com/video/m3u8/2023/04/21/8a5e2330/index.m3u8
MPG-0051见到小鲜肉淫水直流-白靖寒,https://t21.cdn2020.com/video/m3u8/2023/04/24/1027b01e/index.m3u8
MSD-066父亲花钱买下的女人-袁子仪,https://t21.cdn2020.com/video/m3u8/2023/03/14/8c562788/index.m3u8
MSD-116黑丝房客纯爱艳遇,https://t21.cdn2020.com/video/m3u8/2023/02/17/dd400825/index.m3u8
MSD-123黑丝御姐温情榨精,https://t21.cdn2020.com/video/m3u8/2023/03/03/679edacb/index.m3u8
MSD-124电竞陪玩少女的秘密,https://t21.cdn2020.com/video/m3u8/2023/03/20/7e067b2b/index.m3u8
MSD-125姐弟间的不伦之恋,https://t21.cdn2020.com/video/m3u8/2023/04/13/5d6b4adc/index.m3u8
MSD-126痴女播主吞精饮尿,https://t21.cdn2020.com/video/m3u8/2023/03/29/44e3d9d7/index.m3u8
MXB-0001原神淫荡幻想-姚宛儿,https://t21.cdn2020.com/video/m3u8/2023/01/24/8bbd0267/index.m3u8
MXB-0002性爱女仆骚妲己,https://t21.cdn2020.com/video/m3u8/2023/01/26/ca117dcd/index.m3u8
PS-026大阪远征关西少妇情感指导,https://t21.cdn2020.com/video/m3u8/2023/02/13/01fe2c66/index.m3u8
PS-027日本约会软件初体验,https://t21.cdn2020.com/video/m3u8/2023/03/10/a8a3cdf2/index.m3u8
PS-028深夜家出少女带回家,https://t21.cdn2020.com/video/m3u8/2023/04/02/ab426671/index.m3u8
PS-029咖啡店搭讪温柔姐姐,https://t21.cdn2020.com/video/m3u8/2023/04/18/a703c32c/index.m3u8
QDOG-002户外挑战开车玩跳蛋,https://t21.cdn2020.com/video/m3u8/2023/02/17/aaa25225/index.m3u8
QDOG-003被包养的足球宝贝,https://t21.cdn2020.com/video/m3u8/2023/02/17/0f5b1200/index.m3u8
QDOG-004圣诞妹妹的奇妙体验,https://t21.cdn2020.com/video/m3u8/2023/02/17/1412617d/index.m3u8
QDOG-005除魔修女的堕落仪式,https://t21.cdn2020.com/video/m3u8/2023/02/17/4cad783c/index.m3u8
QDOG-008骑操娇弱台妹,https://t21.cdn2020.com/video/m3u8/2023/02/16/81da0673/index.m3u8
QDOG-009主动的骚妹妹,https://t21.cdn2020.com/video/m3u8/2023/03/24/5a915be3/index.m3u8
QDOG-010饥渴反差学生妹,https://t21.cdn2020.com/video/m3u8/2023/03/31/c0e00bff/index.m3u8
QDOG-011身高172空姐性爱服务,https://t21.cdn2020.com/video/m3u8/2023/04/06/6392d1e7/index.m3u8
QDOG-012身材旗袍的蜜桃臀尤物,https://t21.cdn2020.com/video/m3u8/2023/04/13/90a34e7c/index.m3u8
QDOG-013三十六D女室友,https://t21.cdn2020.com/video/m3u8/2023/04/14/fb60e263/index.m3u8
QQOG-018梦境女仆专属性爱,https://t21.cdn2020.com/video/m3u8/2023/03/06/36b51eef/index.m3u8
QQOG-019家教上门帮我射精,https://t21.cdn2020.com/video/m3u8/2023/02/17/b44e4039/index.m3u8
QQOG-020校花与大肉棒-西门庆,https://t21.cdn2020.com/video/m3u8/2023/03/06/2af09777/index.m3u8
QQOG-024老板的长腿风骚秘书-冉冉学姐,https://t21.cdn2020.com/video/m3u8/2023/03/03/428de7da/index.m3u8
QQOG-026大二学妹勾引家教老师-冉冉学姐,https://t21.cdn2020.com/video/m3u8/2023/03/03/4b9a4b72/index.m3u8
QQOG-028极品尤物情趣诱惑-冉冉学姐,https://t21.cdn2020.com/video/m3u8/2023/03/03/b0b7ae8e/index.m3u8
QQOG-033清纯系反差母狗,https://t21.cdn2020.com/video/m3u8/2023/02/17/1683927d/index.m3u8
QQOG-038醉酒后的女上司,https://t21.cdn2020.com/video/m3u8/2023/02/23/60c574f9/index.m3u8
QQOG-039滴滴司机的约炮实录,https://t21.cdn2020.com/video/m3u8/2023/02/26/5cff1fea/index.m3u8
QQOG-040无耻中出白浆学生妹,https://t21.cdn2020.com/video/m3u8/2023/02/26/54376d40/index.m3u8
QQOG-041萝莉同桌跟我在床上补习,https://t21.cdn2020.com/video/m3u8/2023/02/28/0beffb22/index.m3u8
QQOG-042反差学妹床上的另一面,https://t21.cdn2020.com/video/m3u8/2023/03/07/13526ba8/index.m3u8
QQOG-043姐姐特殊瑜伽教学,https://t21.cdn2020.com/video/m3u8/2023/03/10/c23bec19/index.m3u8
QQOG-044诱惑甜蜜女友,https://t21.cdn2020.com/video/m3u8/2023/03/14/28dcb7df/index.m3u8
QQOG-045蹂躏03年校花,https://t21.cdn2020.com/video/m3u8/2023/03/19/b36f98f9/index.m3u8
QQOG-046骚逼寂寞自慰被舍友窗台爆操,https://t21.cdn2020.com/video/m3u8/2023/03/19/f86ffd2b/index.m3u8
QQOG-047把小母狗的小穴灌满精液,https://t21.cdn2020.com/video/m3u8/2023/03/24/a354c3ce/index.m3u8
QQOG-048护士为阳痿病人强制射精,https://t21.cdn2020.com/video/m3u8/2023/03/25/b5638c91/index.m3u8
QQOG-049干爹的肉便器,https://t21.cdn2020.com/video/m3u8/2023/03/31/7a882ba4/index.m3u8
QQOG-050老师的体罚,https://t21.cdn2020.com/video/m3u8/2023/04/13/49bf0e9c/index.m3u8
SAWY298为老公准备的圣诞性感套装被公公撞见,https://t21.cdn2020.com/video/m3u8/2023/03/22/d46afded/index.m3u8
SAWY299圣诞宝贝公园露出勾引小哥哥带回家猛操,https://t21.cdn2020.com/video/m3u8/2023/03/22/8a569b9e/index.m3u8
SAWY300极品粉嫩和服少女COS日漫祢豆子,https://t21.cdn2020.com/video/m3u8/2023/03/22/6184b1e7/index.m3u8
SAWY301堕落人妻甘愿沉沦为母狗还敢接老公的电话,https://t21.cdn2020.com/video/m3u8/2023/03/22/2adb0583/index.m3u8
sawy322Cos日漫甜味少妇,https://t21.cdn2020.com/video/m3u8/2023/03/25/e58a7cfb/index.m3u8
sawy323Cosplay原神游戏色色女香菱,https://t21.cdn2020.com/video/m3u8/2023/03/25/79edc68f/index.m3u8
sawy324荆棘公主约尔这身材谁受得了,https://t21.cdn2020.com/video/m3u8/2023/03/25/4e217dae/index.m3u8
sawy326爸妈没回家弟弟偷看姐姐换衣服,https://t21.cdn2020.com/video/m3u8/2023/03/25/b5e25975/index.m3u8
sawy333极品美乳实习生遭男上司诱骗颜射,https://t21.cdn2020.com/video/m3u8/2023/03/25/c9d93891/index.m3u8
sawy354极品古风少女,https://t21.cdn2020.com/video/m3u8/2023/03/27/53d06f8d/index.m3u8
sawy356和细腿蛮腰小酥胸的死库妹妹,https://t21.cdn2020.com/video/m3u8/2023/03/27/2a00c582/index.m3u8
sawy357古典美人汉服少女-粉色情人,https://t21.cdn2020.com/video/m3u8/2023/03/27/0c9d4393/index.m3u8
SAWY381极品反差婊元气少女沦为骚气小母狗,https://t21.cdn2020.com/video/m3u8/2023/03/22/2eff18d0/index.m3u8
SA国际传媒SAQP001外送员复仇送上比萨屌打,https://t21.cdn2020.com/video/m3u8/2023/01/24/15830caa/index.m3u8
SA国际传媒SAQP002清纯女友的另一个人格竟然是荡妇,https://t21.cdn2020.com/video/m3u8/2023/01/24/56c2775d/index.m3u8
SA国际传媒SAQP003美女销售产品附送人肉飞机杯,https://t21.cdn2020.com/video/m3u8/2023/01/26/08df1759/index.m3u8
SA国际传媒SAQP004国考生性欲爆发逆袭继母,https://t21.cdn2020.com/video/m3u8/2023/01/27/380032fa/index.m3u8
SA国际传媒SAQP005调皮女外围开腿要我操,https://t21.cdn2020.com/video/m3u8/2023/01/29/e582ed94/index.m3u8
SA国际传媒SAQP006强欲女老师主动献身还债,https://t21.cdn2020.com/video/m3u8/2023/02/01/37f3c116/index.m3u8
SA国际传媒SAQP007阳痿霸总切换双重人格爆操淫娃,https://t21.cdn2020.com/video/m3u8/2023/02/05/bc251671/index.m3u8
SA国际传媒SAQP008老爸新交的狼系黑丝女友,https://t21.cdn2020.com/video/m3u8/2023/02/07/e8a96d68/index.m3u8
SA国际传媒SAQP009人魔外送员羞辱富家高贵千金,https://t21.cdn2020.com/video/m3u8/2023/02/08/50d482e2/index.m3u8
SA国际传媒SAQP010轻熟女继姐的性爱成人礼,https://t21.cdn2020.com/video/m3u8/2023/02/11/d299255f/index.m3u8
SA国际传媒SAQP011饥渴妹子肉偿讨债集团,https://t21.cdn2020.com/video/m3u8/2023/02/13/4e6297b8/index.m3u8
SA国际传媒SAQP019与青梅竹马激情相遇,https://t21.cdn2020.com/video/m3u8/2023/03/12/524487a7/index.m3u8
SA国际传媒SAQP020在办公室与人妻职员偷情,https://t21.cdn2020.com/video/m3u8/2023/03/12/c34cc754/index.m3u8

🛰综合频道,#genre#
CCTV1,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000001
CCTV1,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000501
CCTV2,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000502
CCTV3,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000003
CCTV4,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000503
CCTV5,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000005
CCTV5+,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000507
CCTV6,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000006
CCTV7,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000504
CCTV8,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000008
CCTV9,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000505
CCTV10,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000506
CCTV11,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000508
CCTV12,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000509
CCTV13,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000510
CCTV14,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000511
CCTV15,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000512
CCTV16,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000016
CCTV17,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000513
重庆卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000517
四川卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000025
贵州卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000036
东方卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000518
湖南卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000523
广东卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000520
深圳卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000529
天津卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000530
湖北卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000522
辽宁卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000526
安徽卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000514
浙江卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000531
山东卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000527
北京卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000516
江苏卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000524
黑龙江卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000521
云南卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000035
江西卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000525
东南卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000519
海南卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000037
吉林卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000030
甘肃卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000023
河南卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000027
广西卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000034
青海卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000042
北京纪实科教,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000515
上海纪实人文,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000528

🛰CCTV央视,#genre#
CCTV1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
CCTV5+体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV12社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV16奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CCTV-1_综合,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-2_财经,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3_综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4_中文国际,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5_体育,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+_体育赛事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6_电影,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7_国防军事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8_电视剧,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9_纪录,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10_科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV-11_戏曲,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-12_社会与法,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13_新闻,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14_少儿,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15_音乐,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV-16_奥林匹克,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17_农业农村,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

🛰CCTV高清频道,#genre#

CCTV1,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
CCTV2,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
CCTV3,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
CCTV4,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
